year,month,day,births,gender
-0.897342973,-0.729353238,0.734784945,-0.228124012,F
-0.897342973,-0.729353238,0.734784945,-0.219052699,M
-0.897342973,-0.729353238,0.800214869,-0.197232516,F
-0.897342973,-0.729353238,0.800214869,-0.188406375,M
-0.897342973,-0.729353238,0.865644792,-0.341848145,M
-0.897342973,-0.729353238,5.314879589,-0.341357804,F
-0.897342973,-0.729353238,5.314879589,-0.341497901,M
-0.897342973,-0.439457935,-1.097252912,-0.188861691,F
-0.897342973,-0.439457935,-1.097252912,-0.185149108,M
-0.897342973,-0.439457935,-1.031822988,-0.202836416,F
-0.897342973,-0.439457935,-1.031822988,-0.183257792,M
-0.897342973,-0.439457935,-0.966393065,-0.197547736,F
-0.897342973,-0.439457935,-0.966393065,-0.194850859,M
-0.897342973,-0.439457935,-0.900963142,-0.202521196,F
-0.897342973,-0.439457935,-0.900963142,-0.190753008,M
-0.897342973,-0.439457935,-0.835533218,-0.217301481,F
-0.897342973,-0.439457935,-0.835533218,-0.202241001,M
-0.897342973,-0.439457935,-0.770103295,-0.223605868,F
-0.897342973,-0.439457935,-0.770103295,-0.218842553,M
-0.897342973,-0.439457935,-0.704673371,-0.200489783,F
-0.897342973,-0.439457935,-0.704673371,-0.193554957,M
-0.897342973,-0.439457935,-0.639243448,-0.1870054,F
-0.897342973,-0.439457935,-0.639243448,-0.182312134,M
-0.897342973,-0.439457935,-0.573813524,-0.189982471,F
-0.897342973,-0.439457935,-0.573813524,-0.19173369,M
-0.897342973,-0.439457935,-0.508383601,-0.201400416,F
-0.897342973,-0.439457935,-0.508383601,-0.186900327,M
-0.897342973,-0.439457935,-0.442953677,-0.194745786,F
-0.897342973,-0.439457935,-0.442953677,-0.187215546,M
-0.897342973,-0.439457935,-0.377523754,-0.209175827,F
-0.897342973,-0.439457935,-0.377523754,-0.214114263,M
-0.897342973,-0.439457935,-0.31209383,-0.217581676,F
-0.897342973,-0.439457935,-0.31209383,-0.221469381,M
-0.897342973,-0.439457935,-0.246663907,-0.202346074,F
-0.897342973,-0.439457935,-0.246663907,-0.193029592,M
-0.897342973,-0.439457935,-0.181233983,-0.190928129,F
-0.897342973,-0.439457935,-0.181233983,-0.185534376,M
-0.897342973,-0.439457935,-0.11580406,-0.197372614,F
-0.897342973,-0.439457935,-0.11580406,-0.187180522,M
-0.897342973,-0.439457935,-0.050374136,-0.197057394,F
-0.897342973,-0.439457935,-0.050374136,-0.187355644,M
-0.897342973,-0.439457935,0.015055787,-0.198318272,F
-0.897342973,-0.439457935,0.015055787,-0.184868913,M
-0.897342973,-0.439457935,0.080485711,-0.213238654,F
-0.897342973,-0.439457935,0.080485711,-0.2009451,M
-0.897342973,-0.439457935,0.145915634,-0.217651725,F
-0.897342973,-0.439457935,0.145915634,-0.215235043,M
-0.897342973,-0.439457935,0.211345558,-0.194045298,F
-0.897342973,-0.439457935,0.211345558,-0.18644501,M
-0.897342973,-0.439457935,0.276775481,-0.193765103,F
-0.897342973,-0.439457935,0.276775481,-0.183012621,M
-0.897342973,-0.439457935,0.342205405,-0.195446273,F
-0.897342973,-0.439457935,0.342205405,-0.190472813,M
-0.897342973,-0.439457935,0.407635328,-0.200314661,F
-0.897342973,-0.439457935,0.407635328,-0.188301302,M
-0.897342973,-0.439457935,0.473065251,-0.188511448,F
-0.897342973,-0.439457935,0.473065251,-0.176708235,M
-0.897342973,-0.439457935,0.538495175,-0.214989872,F
-0.897342973,-0.439457935,0.538495175,-0.198878662,M
-0.897342973,-0.439457935,0.603925098,-0.21793192,F
-0.897342973,-0.439457935,0.603925098,-0.214464507,M
-0.897342973,-0.439457935,0.669355022,-0.21873748,F
-0.897342973,-0.439457935,0.669355022,-0.209315924,M
-0.897342973,-0.439457935,0.734784945,-0.191558568,F
-0.897342973,-0.439457935,0.734784945,-0.180245696,M
-0.897342973,-0.439457935,0.800214869,-0.19565642,F
-0.897342973,-0.439457935,0.800214869,-0.180490867,M
-0.897342973,-0.439457935,0.865644792,-0.193730079,F
-0.897342973,-0.439457935,0.865644792,-0.189317008,M
-0.897342973,-0.439457935,5.314879589,-0.34156795,F
-0.897342973,-0.439457935,5.314879589,-0.341778096,M
-0.897342973,-0.149562631,-1.097252912,-0.189457106,F
-0.897342973,-0.149562631,-1.097252912,-0.184238474,M
-0.897342973,-0.149562631,-1.031822988,-0.209631144,F
-0.897342973,-0.149562631,-1.031822988,-0.199404027,M
-0.897342973,-0.149562631,-0.966393065,-0.219963333,F
-0.897342973,-0.149562631,-0.966393065,-0.211382362,M
-0.897342973,-0.149562631,-0.900963142,-0.194115347,F
-0.897342973,-0.149562631,-0.900963142,-0.191838763,M
-0.897342973,-0.149562631,-0.835533218,-0.192013885,F
-0.897342973,-0.149562631,-0.835533218,-0.180175647,M
-0.897342973,-0.149562631,-0.770103295,-0.196216809,F
-0.897342973,-0.149562631,-0.770103295,-0.182697402,M
-0.897342973,-0.149562631,-0.704673371,-0.193274762,F
-0.897342973,-0.149562631,-0.704673371,-0.1828375,M
-0.897342973,-0.149562631,-0.639243448,-0.197232516,F
-0.897342973,-0.149562631,-0.639243448,-0.17835438,M
-0.897342973,-0.149562631,-0.573813524,-0.207179438,F
-0.897342973,-0.149562631,-0.573813524,-0.198913686,M
-0.897342973,-0.149562631,-0.508383601,-0.217196408,F
-0.897342973,-0.149562631,-0.508383601,-0.209911339,M
-0.897342973,-0.149562631,-0.442953677,-0.194710761,F
-0.897342973,-0.149562631,-0.442953677,-0.17754882,M
-0.897342973,-0.149562631,-0.377523754,-0.1870054,F
-0.897342973,-0.149562631,-0.377523754,-0.180701013,M
-0.897342973,-0.149562631,-0.31209383,-0.197792906,F
-0.897342973,-0.149562631,-0.31209383,-0.180280721,M
-0.897342973,-0.149562631,-0.246663907,-0.194920908,F
-0.897342973,-0.149562631,-0.246663907,-0.186830278,M
-0.897342973,-0.149562631,-0.181233983,-0.191313397,F
-0.897342973,-0.149562631,-0.181233983,-0.183537987,M
-0.897342973,-0.149562631,-0.11580406,-0.205042951,F
-0.897342973,-0.149562631,-0.11580406,-0.197722857,M
-0.897342973,-0.149562631,-0.050374136,-0.215235043,F
-0.897342973,-0.149562631,-0.050374136,-0.209245876,M
-0.897342973,-0.149562631,0.015055787,-0.189281984,F
-0.897342973,-0.149562631,0.015055787,-0.180771062,M
-0.897342973,-0.149562631,0.080485711,-0.189317008,F
-0.897342973,-0.149562631,0.080485711,-0.177688917,M
-0.897342973,-0.149562631,0.145915634,-0.192819445,F
-0.897342973,-0.149562631,0.145915634,-0.186234864,M
-0.897342973,-0.149562631,0.211345558,-0.189772325,F
-0.897342973,-0.149562631,0.211345558,-0.186480034,M
-0.897342973,-0.149562631,0.276775481,-0.190017496,F
-0.897342973,-0.149562631,0.276775481,-0.181121305,M
-0.897342973,-0.149562631,0.342205405,-0.208405291,F
-0.897342973,-0.149562631,0.342205405,-0.20287144,M
-0.897342973,-0.149562631,0.407635328,-0.217826846,F
-0.897342973,-0.149562631,0.407635328,-0.210997094,M
-0.897342973,-0.149562631,0.473065251,-0.193835152,F
-0.897342973,-0.149562631,0.473065251,-0.182137012,M
-0.897342973,-0.149562631,0.538495175,-0.187215546,F
-0.897342973,-0.149562631,0.538495175,-0.178564526,M
-0.897342973,-0.149562631,0.603925098,-0.187670863,F
-0.897342973,-0.149562631,0.603925098,-0.180525891,M
-0.897342973,-0.149562631,0.669355022,-0.190823056,F
-0.897342973,-0.149562631,0.669355022,-0.175412333,M
-0.897342973,-0.149562631,0.734784945,-0.187951058,F
-0.897342973,-0.149562631,0.734784945,-0.180385794,M
-0.897342973,-0.149562631,0.800214869,-0.204902854,F
-0.897342973,-0.149562631,0.800214869,-0.201155246,M
-0.897342973,-0.149562631,0.865644792,-0.341848145,F
-0.897342973,-0.149562631,0.865644792,-0.341708048,M
-0.897342973,-0.149562631,5.314879589,-0.341427853,F
-0.897342973,-0.149562631,5.314879589,-0.341497901,M
-0.897342973,0.140332672,-1.097252912,-0.215445189,F
-0.897342973,0.140332672,-1.097252912,-0.203571927,M
-0.897342973,0.140332672,-1.031822988,-0.186234864,F
-0.897342973,0.140332672,-1.031822988,-0.18227711,M
-0.897342973,0.140332672,-0.966393065,-0.17779399,F
-0.897342973,0.140332672,-0.966393065,-0.161787853,M
-0.897342973,0.140332672,-0.900963142,-0.206689096,F
-0.897342973,0.140332672,-0.900963142,-0.200104515,M
-0.897342973,0.140332672,-0.835533218,-0.183152719,F
-0.897342973,0.140332672,-0.835533218,-0.179580233,M
-0.897342973,0.140332672,-0.770103295,-0.181646671,F
-0.897342973,0.140332672,-0.770103295,-0.171209408,M
-0.897342973,0.140332672,-0.704673371,-0.203361781,F
-0.897342973,0.140332672,-0.704673371,-0.187951058,M
-0.897342973,0.140332672,-0.639243448,-0.206058658,F
-0.897342973,0.140332672,-0.639243448,-0.205042951,M
-0.897342973,0.140332672,-0.573813524,-0.180000526,F
-0.897342973,0.140332672,-0.573813524,-0.177198576,M
-0.897342973,0.140332672,-0.508383601,-0.178879746,F
-0.897342973,0.140332672,-0.508383601,-0.16777702,M
-0.897342973,0.140332672,-0.442953677,-0.184938962,F
-0.897342973,0.140332672,-0.442953677,-0.176778283,M
-0.897342973,0.140332672,-0.377523754,-0.191873787,F
-0.897342973,0.140332672,-0.377523754,-0.178879746,M
-0.897342973,0.140332672,-0.31209383,-0.189737301,F
-0.897342973,0.140332672,-0.31209383,-0.177899063,M
-0.897342973,0.140332672,-0.246663907,-0.197792906,F
-0.897342973,0.140332672,-0.246663907,-0.190262666,M
-0.897342973,0.140332672,-0.181233983,-0.214429482,F
-0.897342973,0.140332672,-0.181233983,-0.204937878,M
-0.897342973,0.140332672,-0.11580406,-0.184903938,F
-0.897342973,0.140332672,-0.11580406,-0.180560916,M
-0.897342973,0.140332672,-0.050374136,-0.182242085,F
-0.897342973,0.140332672,-0.050374136,-0.163994388,M
-0.897342973,0.140332672,0.015055787,-0.190087544,F
-0.897342973,0.140332672,0.015055787,-0.169002873,M
-0.897342973,0.140332672,0.080485711,-0.18339789,F
-0.897342973,0.140332672,0.080485711,-0.175062089,M
-0.897342973,0.140332672,0.145915634,-0.182312134,F
-0.897342973,0.140332672,0.145915634,-0.169843458,M
-0.897342973,0.140332672,0.211345558,-0.201505489,F
-0.897342973,0.140332672,0.211345558,-0.191803739,M
-0.897342973,0.140332672,0.276775481,-0.204727732,F
-0.897342973,0.140332672,0.276775481,-0.211382362,M
-0.897342973,0.140332672,0.342205405,-0.18171672,F
-0.897342973,0.140332672,0.342205405,-0.178634575,M
-0.897342973,0.140332672,0.407635328,-0.184868913,F
-0.897342973,0.140332672,0.407635328,-0.167987166,M
-0.897342973,0.140332672,0.473065251,-0.178529502,F
-0.897342973,0.140332672,0.473065251,-0.172820529,M
-0.897342973,0.140332672,0.538495175,-0.180350769,F
-0.897342973,0.140332672,0.538495175,-0.176638186,M
-0.897342973,0.140332672,0.603925098,-0.180175647,F
-0.897342973,0.140332672,0.603925098,-0.173871261,M
-0.897342973,0.140332672,0.669355022,-0.197722857,F
-0.897342973,0.140332672,0.669355022,-0.191068227,M
-0.897342973,0.140332672,0.734784945,-0.21008646,F
-0.897342973,0.140332672,0.734784945,-0.202486172,M
-0.897342973,0.140332672,0.800214869,-0.184238474,F
-0.897342973,0.140332672,0.800214869,-0.176498088,M
-0.897342973,0.140332672,0.865644792,-0.180350769,F
-0.897342973,0.140332672,0.865644792,-0.163679169,M
-0.897342973,0.140332672,5.314879589,-0.341077609,F
-0.897342973,0.140332672,5.314879589,-0.341427853,M
-0.897342973,0.430227976,-1.097252912,-0.181226379,F
-0.897342973,0.430227976,-1.097252912,-0.172085018,M
-0.897342973,0.430227976,-1.031822988,-0.17891477,F
-0.897342973,0.430227976,-1.031822988,-0.175727552,M
-0.897342973,0.430227976,-0.966393065,-0.180350769,F
-0.897342973,0.430227976,-0.966393065,-0.173521017,M
-0.897342973,0.430227976,-0.900963142,-0.201085197,F
-0.897342973,0.430227976,-0.900963142,-0.199228905,M
-0.897342973,0.430227976,-0.835533218,-0.214114263,F
-0.897342973,0.430227976,-0.835533218,-0.202976513,M
-0.897342973,0.430227976,-0.770103295,-0.180876135,F
-0.897342973,0.430227976,-0.770103295,-0.172190091,M
-0.897342973,0.430227976,-0.704673371,-0.173205798,F
-0.897342973,0.430227976,-0.704673371,-0.168442483,M
-0.897342973,0.430227976,-0.639243448,-0.178284331,F
-0.897342973,0.430227976,-0.639243448,-0.169388141,M
-0.897342973,0.430227976,-0.573813524,-0.183573011,F
-0.897342973,0.430227976,-0.573813524,-0.170403848,M
-0.897342973,0.430227976,-0.508383601,-0.173275846,F
-0.897342973,0.430227976,-0.508383601,-0.166305996,M
-0.897342973,0.430227976,-0.442953677,-0.20062988,F
-0.897342973,0.430227976,-0.442953677,-0.196286858,M
-0.897342973,0.430227976,-0.377523754,-0.203957195,F
-0.897342973,0.430227976,-0.377523754,-0.202906464,M
-0.897342973,0.430227976,-0.31209383,-0.185219157,F
-0.897342973,0.430227976,-0.31209383,-0.17611282,M
-0.897342973,0.430227976,-0.246663907,-0.177758966,F
-0.897342973,0.430227976,-0.246663907,-0.16136756,M
-0.897342973,0.430227976,-0.181233983,-0.180525891,F
-0.897342973,0.430227976,-0.181233983,-0.169177995,M
-0.897342973,0.430227976,-0.11580406,-0.185779547,F
-0.897342973,0.430227976,-0.11580406,-0.172925603,M
-0.897342973,0.430227976,-0.050374136,-0.179440136,F
-0.897342973,0.430227976,-0.050374136,-0.17835438,M
-0.897342973,0.430227976,0.015055787,-0.202241001,F
-0.897342973,0.430227976,0.015055787,-0.191593592,M
-0.897342973,0.430227976,0.080485711,-0.205848512,F
-0.897342973,0.430227976,0.080485711,-0.205463243,M
-0.897342973,0.430227976,0.145915634,-0.175937699,F
-0.897342973,0.430227976,0.145915634,-0.176322967,M
-0.897342973,0.430227976,0.211345558,-0.17555243,F
-0.897342973,0.430227976,0.211345558,-0.170613994,M
-0.897342973,0.430227976,0.276775481,-0.183432914,F
-0.897342973,0.430227976,0.276775481,-0.17057897,M
-0.897342973,0.430227976,0.342205405,-0.18781096,F
-0.897342973,0.430227976,0.342205405,-0.179089892,M
-0.897342973,0.430227976,0.407635328,-0.181506574,F
-0.897342973,0.430227976,0.407635328,-0.174921992,M
-0.897342973,0.430227976,0.473065251,-0.198353296,F
-0.897342973,0.430227976,0.473065251,-0.194080323,M
-0.897342973,0.430227976,0.538495175,-0.204377488,F
-0.897342973,0.430227976,0.538495175,-0.200034466,M
-0.897342973,0.430227976,0.603925098,-0.179860428,F
-0.897342973,0.430227976,0.603925098,-0.171349506,M
-0.897342973,0.430227976,0.669355022,-0.174886967,F
-0.897342973,0.430227976,0.669355022,-0.169177995,M
-0.897342973,0.430227976,0.734784945,-0.182942573,F
-0.897342973,0.430227976,0.734784945,-0.17138453,M
-0.897342973,0.430227976,0.800214869,-0.179580233,F
-0.897342973,0.430227976,0.800214869,-0.169563263,M
-0.897342973,0.430227976,0.865644792,-0.185499352,F
-0.897342973,0.430227976,0.865644792,-0.169423165,M
-0.897342973,0.430227976,5.314879589,-0.341077609,F
-0.897342973,0.430227976,5.314879589,-0.341147658,M
-0.897342973,0.720123279,-1.097252912,-0.198108125,F
-0.897342973,0.720123279,-1.097252912,-0.191523544,M
-0.897342973,0.720123279,-1.031822988,-0.209175827,F
-0.897342973,0.720123279,-1.031822988,-0.204727732,M
-0.897342973,0.720123279,-0.966393065,-0.208300218,F
-0.897342973,0.720123279,-0.966393065,-0.203011537,M
-0.897342973,0.720123279,-0.900963142,-0.176918381,F
-0.897342973,0.720123279,-0.900963142,-0.173696139,M
-0.897342973,0.720123279,-0.835533218,-0.17138453,F
-0.897342973,0.720123279,-0.835533218,-0.165815655,M
-0.897342973,0.720123279,-0.770103295,-0.185184133,F
-0.897342973,0.720123279,-0.770103295,-0.176042772,M
-0.897342973,0.720123279,-0.704673371,-0.185044035,F
-0.897342973,0.720123279,-0.704673371,-0.168967849,M
-0.897342973,0.720123279,-0.639243448,-0.19565642,F
-0.897342973,0.720123279,-0.639243448,-0.198983735,M
-0.897342973,0.720123279,-0.573813524,-0.20455261,F
-0.897342973,0.720123279,-0.573813524,-0.200454758,M
-0.897342973,0.720123279,-0.508383601,-0.186094766,F
-0.897342973,0.720123279,-0.508383601,-0.176743259,M
-0.897342973,0.720123279,-0.442953677,-0.175937699,F
-0.897342973,0.720123279,-0.442953677,-0.168127264,M
-0.897342973,0.720123279,-0.377523754,-0.182907548,F
-0.897342973,0.720123279,-0.377523754,-0.175097114,M
-0.897342973,0.720123279,-0.31209383,-0.186234864,F
-0.897342973,0.720123279,-0.31209383,-0.178669599,M
-0.897342973,0.720123279,-0.246663907,-0.177899063,F
-0.897342973,0.720123279,-0.246663907,-0.167286679,M
-0.897342973,0.720123279,-0.181233983,-0.195796517,F
-0.897342973,0.720123279,-0.181233983,-0.190087544,M
-0.897342973,0.720123279,-0.11580406,-0.205183048,F
-0.897342973,0.720123279,-0.11580406,-0.198668515,M
-0.897342973,0.720123279,-0.050374136,-0.17642804,F
-0.897342973,0.720123279,-0.050374136,-0.173345895,M
-0.897342973,0.720123279,0.015055787,-0.176147845,F
-0.897342973,0.720123279,0.015055787,-0.17057897,M
-0.897342973,0.720123279,0.080485711,-0.180385794,F
-0.897342973,0.720123279,0.080485711,-0.175482382,M
-0.897342973,0.720123279,0.145915634,-0.171979945,F
-0.897342973,0.720123279,0.145915634,-0.169738385,M
-0.897342973,0.720123279,0.211345558,-0.176007747,F
-0.897342973,0.720123279,0.211345558,-0.170999262,M
-0.897342973,0.720123279,0.276775481,-0.191803739,F
-0.897342973,0.720123279,0.276775481,-0.186234864,M
-0.897342973,0.720123279,0.342205405,-0.199053784,F
-0.897342973,0.720123279,0.342205405,-0.195621395,M
-0.897342973,0.720123279,0.407635328,-0.172155066,F
-0.897342973,0.720123279,0.407635328,-0.175062089,M
-0.897342973,0.720123279,0.473065251,-0.171069311,F
-0.897342973,0.720123279,0.473065251,-0.159406195,M
-0.897342973,0.720123279,0.538495175,-0.177443746,F
-0.897342973,0.720123279,0.538495175,-0.163328925,M
-0.897342973,0.720123279,0.603925098,-0.176778283,F
-0.897342973,0.720123279,0.603925098,-0.170929213,M
-0.897342973,0.720123279,0.669355022,-0.178004136,F
-0.897342973,0.720123279,0.669355022,-0.171454579,M
-0.897342973,0.720123279,0.734784945,-0.196777199,F
-0.897342973,0.720123279,0.734784945,-0.191698666,M
-0.897342973,0.720123279,0.800214869,-0.203922171,F
-0.897342973,0.720123279,0.800214869,-0.199228905,M
-0.897342973,0.720123279,0.865644792,-0.341778096,F
-0.897342973,0.720123279,0.865644792,-0.341848145,M
-0.897342973,0.720123279,5.314879589,-0.341357804,F
-0.897342973,0.720123279,5.314879589,-0.341637999,M
-0.897342973,1.010018583,-1.097252912,-0.185849596,F
-0.897342973,1.010018583,-1.097252912,-0.172365213,M
-0.897342973,1.010018583,-1.031822988,-0.174011358,F
-0.897342973,1.010018583,-1.031822988,-0.170929213,M
-0.897342973,1.010018583,-0.966393065,-0.188266277,F
-0.897342973,1.010018583,-0.966393065,-0.177934088,M
-0.897342973,1.010018583,-0.900963142,-0.18532423,F
-0.897342973,1.010018583,-0.900963142,-0.185079059,M
-0.897342973,1.010018583,-0.835533218,-0.18781096,F
-0.897342973,1.010018583,-0.835533218,-0.172155066,M
-0.897342973,1.010018583,-0.770103295,-0.201925782,F
-0.897342973,1.010018583,-0.770103295,-0.195621395,M
-0.897342973,1.010018583,-0.704673371,-0.212818361,F
-0.897342973,1.010018583,-0.704673371,-0.204272415,M
-0.897342973,1.010018583,-0.639243448,-0.184728816,F
-0.897342973,1.010018583,-0.639243448,-0.181926866,M
-0.897342973,1.010018583,-0.573813524,-0.182452232,F
-0.897342973,1.010018583,-0.573813524,-0.175342284,M
-0.897342973,1.010018583,-0.508383601,-0.186830278,F
-0.897342973,1.010018583,-0.508383601,-0.177338673,M
-0.897342973,1.010018583,-0.442953677,-0.189842374,F
-0.897342973,1.010018583,-0.442953677,-0.185009011,M
-0.897342973,1.010018583,-0.377523754,-0.186725205,F
-0.897342973,1.010018583,-0.377523754,-0.184413596,M
-0.897342973,1.010018583,-0.31209383,-0.209666168,F
-0.897342973,1.010018583,-0.31209383,-0.196497004,M
-0.897342973,1.010018583,-0.246663907,-0.216355823,F
-0.897342973,1.010018583,-0.246663907,-0.20679417,M
-0.897342973,1.010018583,-0.181233983,-0.193589982,F
-0.897342973,1.010018583,-0.181233983,-0.181226379,M
-0.897342973,1.010018583,-0.11580406,-0.188616521,F
-0.897342973,1.010018583,-0.11580406,-0.176322967,M
-0.897342973,1.010018583,-0.050374136,-0.19397525,F
-0.897342973,1.010018583,-0.050374136,-0.184658767,M
-0.897342973,1.010018583,0.015055787,-0.196426956,F
-0.897342973,1.010018583,0.015055787,-0.182627353,M
-0.897342973,1.010018583,0.080485711,-0.19309964,F
-0.897342973,1.010018583,0.080485711,-0.180665989,M
-0.897342973,1.010018583,0.145915634,-0.21096207,F
-0.897342973,1.010018583,0.145915634,-0.205393195,M
-0.897342973,1.010018583,0.211345558,-0.220838942,F
-0.897342973,1.010018583,0.211345558,-0.216215725,M
-0.897342973,1.010018583,0.276775481,-0.19565642,F
-0.897342973,1.010018583,0.276775481,-0.192924519,M
-0.897342973,1.010018583,0.342205405,-0.184378572,F
-0.897342973,1.010018583,0.342205405,-0.17530726,M
-0.897342973,1.010018583,0.407635328,-0.188441399,F
-0.897342973,1.010018583,0.407635328,-0.1870054,M
-0.897342973,1.010018583,0.473065251,-0.195761493,F
-0.897342973,1.010018583,0.473065251,-0.190122569,M
-0.897342973,1.010018583,0.538495175,-0.190402764,F
-0.897342973,1.010018583,0.538495175,-0.186865302,M
-0.897342973,1.010018583,0.603925098,-0.210436704,F
-0.897342973,1.010018583,0.603925098,-0.202100904,M
-0.897342973,1.010018583,0.669355022,-0.216075628,F
-0.897342973,1.010018583,0.669355022,-0.209491046,M
-0.897342973,1.010018583,0.734784945,-0.199123832,F
-0.897342973,1.010018583,0.734784945,-0.18476384,M
-0.897342973,1.010018583,0.800214869,-0.194150372,F
-0.897342973,1.010018583,0.800214869,-0.183993304,M
-0.897342973,1.010018583,0.865644792,-0.196181785,F
-0.897342973,1.010018583,0.865644792,-0.183117695,M
-0.897342973,1.010018583,5.314879589,-0.341077609,F
-0.897342973,1.010018583,5.314879589,-0.341427853,M
-0.897342973,1.299913886,-1.097252912,-0.191418471,F
-0.897342973,1.299913886,-1.097252912,-0.185499352,M
-0.897342973,1.299913886,-1.031822988,-0.194990956,F
-0.897342973,1.299913886,-1.031822988,-0.182066963,M
-0.897342973,1.299913886,-0.966393065,-0.211067143,F
-0.897342973,1.299913886,-0.966393065,-0.201645587,M
-0.897342973,1.299913886,-0.900963142,-0.218107041,F
-0.897342973,1.299913886,-0.900963142,-0.211977776,M
-0.897342973,1.299913886,-0.835533218,-0.196812224,F
-0.897342973,1.299913886,-0.835533218,-0.181891842,M
-0.897342973,1.299913886,-0.770103295,-0.194920908,F
-0.897342973,1.299913886,-0.770103295,-0.187425692,M
-0.897342973,1.299913886,-0.704673371,-0.195306176,F
-0.897342973,1.299913886,-0.704673371,-0.183257792,M
-0.897342973,1.299913886,-0.639243448,-0.19309964,F
-0.897342973,1.299913886,-0.639243448,-0.187916033,M
-0.897342973,1.299913886,-0.573813524,-0.189036813,F
-0.897342973,1.299913886,-0.573813524,-0.179685306,M
-0.897342973,1.299913886,-0.508383601,-0.209596119,F
-0.897342973,1.299913886,-0.508383601,-0.198983735,M
-0.897342973,1.299913886,-0.442953677,-0.216530945,F
-0.897342973,1.299913886,-0.442953677,-0.207424608,M
-0.897342973,1.299913886,-0.377523754,-0.190823056,F
-0.897342973,1.299913886,-0.377523754,-0.188861691,M
-0.897342973,1.299913886,-0.31209383,-0.189071838,F
-0.897342973,1.299913886,-0.31209383,-0.174326577,M
-0.897342973,1.299913886,-0.246663907,-0.188056131,F
-0.897342973,1.299913886,-0.246663907,-0.186199839,M
-0.897342973,1.299913886,-0.181233983,-0.192749397,F
-0.897342973,1.299913886,-0.181233983,-0.185639449,M
-0.897342973,1.299913886,-0.11580406,-0.185954669,F
-0.897342973,1.299913886,-0.11580406,-0.17779399,M
-0.897342973,1.299913886,-0.050374136,-0.206864218,F
-0.897342973,1.299913886,-0.050374136,-0.201085197,M
-0.897342973,1.299913886,0.015055787,-0.213063532,F
-0.897342973,1.299913886,0.015055787,-0.210892021,M
-0.897342973,1.299913886,0.080485711,-0.189457106,F
-0.897342973,1.299913886,0.080485711,-0.183537987,M
-0.897342973,1.299913886,0.145915634,-0.186760229,F
-0.897342973,1.299913886,0.145915634,-0.167882093,M
-0.897342973,1.299913886,0.211345558,-0.196917297,F
-0.897342973,1.299913886,0.211345558,-0.185849596,M
-0.897342973,1.299913886,0.276775481,-0.221014064,F
-0.897342973,1.299913886,0.276775481,-0.21593553,M
-0.897342973,1.299913886,0.342205405,-0.199894368,F
-0.897342973,1.299913886,0.342205405,-0.195271151,M
-0.897342973,1.299913886,0.407635328,-0.210927045,F
-0.897342973,1.299913886,0.407635328,-0.201120221,M
-0.897342973,1.299913886,0.473065251,-0.215094946,F
-0.897342973,1.299913886,0.473065251,-0.210296607,M
-0.897342973,1.299913886,0.538495175,-0.186900327,F
-0.897342973,1.299913886,0.538495175,-0.179895452,M
-0.897342973,1.299913886,0.603925098,-0.184413596,F
-0.897342973,1.299913886,0.603925098,-0.172120042,M
-0.897342973,1.299913886,0.669355022,-0.195586371,F
-0.897342973,1.299913886,0.669355022,-0.187320619,M
-0.897342973,1.299913886,0.734784945,-0.197477687,F
-0.897342973,1.299913886,0.734784945,-0.186830278,M
-0.897342973,1.299913886,0.800214869,-0.195306176,F
-0.897342973,1.299913886,0.800214869,-0.187670863,M
-0.897342973,1.299913886,0.865644792,-0.34156795,M
-0.897342973,1.299913886,5.314879589,-0.341147658,F
-0.897342973,1.299913886,5.314879589,-0.341147658,M
-0.897342973,1.58980919,-1.097252912,-0.212187923,F
-0.897342973,1.58980919,-1.097252912,-0.203116611,M
-0.897342973,1.58980919,-1.031822988,-0.216881188,F
-0.897342973,1.58980919,-1.031822988,-0.210856997,M
-0.897342973,1.58980919,-0.966393065,-0.192574275,F
-0.897342973,1.58980919,-0.966393065,-0.185184133,M
-0.897342973,1.58980919,-0.900963142,-0.187986082,F
-0.897342973,1.58980919,-0.900963142,-0.17698843,M
-0.897342973,1.58980919,-0.835533218,-0.192924519,F
-0.897342973,1.58980919,-0.835533218,-0.182732427,M
-0.897342973,1.58980919,-0.770103295,-0.193239738,F
-0.897342973,1.58980919,-0.770103295,-0.187670863,M
-0.897342973,1.58980919,-0.704673371,-0.195201103,F
-0.897342973,1.58980919,-0.704673371,-0.191593592,M
-0.897342973,1.58980919,-0.639243448,-0.211627533,F
-0.897342973,1.58980919,-0.639243448,-0.203151635,M
-0.897342973,1.58980919,-0.573813524,-0.210611826,F
-0.897342973,1.58980919,-0.573813524,-0.21208285,M
-0.897342973,1.58980919,-0.508383601,-0.191138276,F
-0.897342973,1.58980919,-0.508383601,-0.181261403,M
-0.897342973,1.58980919,-0.442953677,-0.18924696,F
-0.897342973,1.58980919,-0.442953677,-0.177338673,M
-0.897342973,1.58980919,-0.377523754,-0.190963154,F
-0.897342973,1.58980919,-0.377523754,-0.184868913,M
-0.897342973,1.58980919,-0.31209383,-0.193134665,F
-0.897342973,1.58980919,-0.31209383,-0.18420345,M
-0.897342973,1.58980919,-0.246663907,-0.182487256,F
-0.897342973,1.58980919,-0.246663907,-0.179930477,M
-0.897342973,1.58980919,-0.181233983,-0.208510364,F
-0.897342973,1.58980919,-0.181233983,-0.201400416,M
-0.897342973,1.58980919,-0.11580406,-0.210436704,F
